shift_id,year,month,date,staff_id,staff_name,scheduled_start,scheduled_end,actual_start,actual_end,scheduled_hours,actual_hours,break_minutes,overtime_minutes,is_late,is_early_leave,notes
SH20251020_1668,2025,10,20,746,内藤加奈子,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20251020_1669,2025,10,20,749,ケサブ,17:00,23:30,17:00,23:27,5.5,5.5,60,0,FALSE,FALSE,
SH20251021_1670,2025,10,21,744,吉田瑛里,17:00,23:30,17:00,23:32,5.5,5.5,60,2,FALSE,FALSE,
SH20251021_1671,2025,10,21,746,内藤加奈子,09:00,17:00,09:00,17:05,7.0,7.1,60,5,FALSE,FALSE,
SH20251021_1672,2025,10,21,749,ケサブ,17:00,23:30,17:00,23:29,5.5,5.5,60,0,FALSE,FALSE,
SH20251022_1673,2025,10,22,747,佐々美音,17:00,23:30,17:00,23:26,5.5,5.4,60,0,FALSE,FALSE,
SH20251022_1674,2025,10,22,746,内藤加奈子,09:00,17:00,09:00,17:01,7.0,7.0,60,1,FALSE,FALSE,
SH20251022_1675,2025,10,22,749,ケサブ,09:00,16:00,09:00,15:55,6.0,5.9,60,0,FALSE,FALSE,
SH20251022_1676,2025,10,22,749,ケサブ,17:00,23:30,17:00,23:32,5.5,5.5,60,2,FALSE,FALSE,
SH20251023_1677,2025,10,23,744,吉田瑛里,11:00,20:30,11:00,20:29,8.5,8.5,60,0,FALSE,FALSE,
SH20251023_1678,2025,10,23,745,秋元梢,09:00,23:30,09:00,23:31,13.5,13.5,60,1,FALSE,FALSE,
SH20251023_1679,2025,10,23,779,武根 太一,09:00,23:30,09:00,23:26,13.5,13.4,60,0,FALSE,FALSE,
SH20251024_1680,2025,10,24,744,吉田瑛里,09:00,20:30,09:00,20:37,10.5,10.6,60,7,FALSE,FALSE,
SH20251024_1681,2025,10,24,745,秋元梢,09:00,23:30,09:00,23:35,13.5,13.6,60,5,FALSE,FALSE,
SH20251024_1682,2025,10,24,779,武根 太一,09:00,23:30,09:00,23:32,13.5,13.5,60,2,FALSE,FALSE,
SH20251024_1683,2025,10,24,749,ケサブ,09:00,23:30,09:00,23:32,13.5,13.5,60,2,FALSE,FALSE,
SH20251025_1684,2025,10,25,744,吉田瑛里,10:00,23:30,10:00,23:32,12.5,12.5,60,2,FALSE,FALSE,
SH20251025_1685,2025,10,25,745,秋元梢,09:00,15:00,09:00,15:10,5.0,5.2,60,10,FALSE,FALSE,
SH20251025_1686,2025,10,25,779,武根 太一,09:00,23:30,09:00,23:35,13.5,13.6,60,5,FALSE,FALSE,
SH20251025_1687,2025,10,25,747,佐々美音,15:00,23:30,15:00,23:31,7.5,7.5,60,1,FALSE,FALSE,
SH20251025_1688,2025,10,25,749,ケサブ,17:00,23:30,17:00,23:35,5.5,5.6,60,5,FALSE,FALSE,
SH20251026_1689,2025,10,26,744,吉田瑛里,16:00,23:30,16:00,23:39,6.5,6.7,60,9,FALSE,FALSE,
SH20251026_1690,2025,10,26,745,秋元梢,09:00,23:30,09:00,23:34,13.5,13.6,60,4,FALSE,FALSE,
SH20251026_1691,2025,10,26,779,武根 太一,09:00,23:30,09:00,23:27,13.5,13.4,60,0,FALSE,FALSE,
SH20251026_1692,2025,10,26,749,ケサブ,09:00,23:30,09:00,23:37,13.5,13.6,60,7,FALSE,FALSE,
SH20251027_1693,2025,10,27,744,吉田瑛里,09:00,16:00,09:00,16:04,6.0,6.1,60,4,FALSE,FALSE,
SH20251027_1694,2025,10,27,744,吉田瑛里,18:00,23:30,18:00,23:32,4.5,4.5,60,2,FALSE,FALSE,
SH20251027_1695,2025,10,27,745,秋元梢,09:00,23:30,09:00,23:26,13.5,13.4,60,0,FALSE,FALSE,
SH20251027_1696,2025,10,27,779,武根 太一,09:00,23:30,09:00,23:38,13.5,13.6,60,8,FALSE,FALSE,
SH20251027_1697,2025,10,27,749,ケサブ,17:00,23:30,17:00,23:37,5.5,5.6,60,7,FALSE,FALSE,
SH20251028_1698,2025,10,28,744,吉田瑛里,11:00,20:30,11:00,20:32,8.5,8.5,60,2,FALSE,FALSE,
SH20251028_1699,2025,10,28,779,武根 太一,17:00,23:30,17:00,23:35,5.5,5.6,60,5,FALSE,FALSE,
SH20251028_1700,2025,10,28,746,内藤加奈子,09:00,17:00,09:00,17:05,7.0,7.1,60,5,FALSE,FALSE,
SH20251028_1701,2025,10,28,749,ケサブ,09:00,16:00,09:00,16:08,6.0,6.1,60,8,FALSE,FALSE,
SH20251028_1702,2025,10,28,749,ケサブ,17:00,23:30,17:00,23:33,5.5,5.5,60,3,FALSE,FALSE,
SH20251029_1703,2025,10,29,744,吉田瑛里,09:00,20:30,09:00,20:28,10.5,10.5,60,0,FALSE,FALSE,
SH20251029_1704,2025,10,29,745,秋元梢,09:00,23:30,09:00,23:31,13.5,13.5,60,1,FALSE,FALSE,
SH20251029_1705,2025,10,29,779,武根 太一,09:00,23:30,09:00,23:39,13.5,13.7,60,9,FALSE,FALSE,
SH20251029_1706,2025,10,29,747,佐々美音,17:00,23:30,17:00,23:32,5.5,5.5,60,2,FALSE,FALSE,
SH20251030_1707,2025,10,30,745,秋元梢,09:00,23:30,08:55,23:25,13.5,13.4,60,0,TRUE,FALSE,遅刻
SH20251030_1708,2025,10,30,779,武根 太一,17:00,23:30,17:00,23:31,5.5,5.5,60,1,FALSE,FALSE,
SH20251030_1709,2025,10,30,746,内藤加奈子,09:00,17:00,08:57,16:57,7.0,7.0,60,0,TRUE,FALSE,遅刻
SH20251031_1710,2025,10,31,744,吉田瑛里,11:00,20:30,11:00,20:28,8.5,8.5,60,0,FALSE,FALSE,
SH20251031_1711,2025,10,31,745,秋元梢,09:00,23:30,09:00,23:25,13.5,13.4,60,0,FALSE,FALSE,
SH20251031_1712,2025,10,31,779,武根 太一,09:00,23:30,09:00,23:33,13.5,13.6,60,3,FALSE,FALSE,
SH20251031_1713,2025,10,31,749,ケサブ,09:00,23:30,09:00,23:29,13.5,13.5,60,0,FALSE,FALSE,
SH20251001_1714,2025,10,1,749,ケサブ,09:00,18:00,09:00,17:58,8.0,8.0,60,0,FALSE,FALSE,
SH20251001_1715,2025,10,1,750,加藤智津子,17:00,23:30,17:00,23:27,5.5,5.5,60,0,FALSE,FALSE,
SH20251002_1716,2025,10,2,749,ケサブ,09:00,23:00,09:00,23:06,13.0,13.1,60,6,FALSE,FALSE,
SH20251003_1717,2025,10,3,748,Tipsy Tiger,09:00,23:30,09:00,23:33,13.5,13.6,60,3,FALSE,FALSE,
SH20251004_1718,2025,10,4,748,Tipsy Tiger,17:00,23:30,17:00,23:31,5.5,5.5,60,1,FALSE,FALSE,
SH20251004_1719,2025,10,4,749,ケサブ,09:00,18:00,09:00,18:05,8.0,8.1,60,5,FALSE,FALSE,
SH20251004_1720,2025,10,4,750,加藤智津子,15:00,23:30,15:00,23:35,7.5,7.6,60,5,FALSE,FALSE,
SH20251005_1721,2025,10,5,748,Tipsy Tiger,09:00,23:30,09:00,23:36,13.5,13.6,60,6,FALSE,FALSE,
SH20251006_1722,2025,10,6,748,Tipsy Tiger,17:00,23:30,17:00,23:32,5.5,5.5,60,2,FALSE,FALSE,
SH20251006_1723,2025,10,6,749,ケサブ,09:00,18:00,09:00,17:57,8.0,8.0,60,0,FALSE,FALSE,
SH20251007_1724,2025,10,7,748,Tipsy Tiger,17:00,23:30,17:00,23:39,5.5,5.7,60,9,FALSE,FALSE,
SH20251007_1725,2025,10,7,749,ケサブ,09:00,18:00,08:56,17:56,8.0,7.9,60,0,TRUE,FALSE,遅刻
SH20251008_1726,2025,10,8,748,Tipsy Tiger,09:00,16:00,09:00,16:01,6.0,6.0,60,1,FALSE,FALSE,
SH20251008_1727,2025,10,8,748,Tipsy Tiger,17:00,23:30,17:00,23:28,5.5,5.5,60,0,FALSE,FALSE,
SH20251008_1728,2025,10,8,749,ケサブ,09:00,18:00,09:00,18:08,8.0,8.1,60,8,FALSE,FALSE,
SH20251008_1729,2025,10,8,750,加藤智津子,15:00,23:30,15:00,23:38,7.5,7.6,60,8,FALSE,FALSE,
SH20251009_1730,2025,10,9,749,ケサブ,09:00,23:00,09:00,23:10,13.0,13.2,60,10,FALSE,FALSE,
SH20251010_1731,2025,10,10,748,Tipsy Tiger,09:00,23:30,09:00,23:28,13.5,13.5,60,0,FALSE,FALSE,
SH20251011_1732,2025,10,11,748,Tipsy Tiger,17:00,23:30,17:00,23:39,5.5,5.7,60,9,FALSE,FALSE,
SH20251011_1733,2025,10,11,749,ケサブ,09:00,18:00,09:00,17:55,8.0,7.9,60,0,FALSE,FALSE,
SH20251011_1734,2025,10,11,750,加藤智津子,15:00,23:30,15:00,23:25,7.5,7.4,60,0,FALSE,FALSE,
SH20251012_1735,2025,10,12,748,Tipsy Tiger,09:00,23:30,09:00,23:38,13.5,13.6,60,8,FALSE,FALSE,
SH20251013_1736,2025,10,13,748,Tipsy Tiger,17:00,23:30,17:00,23:30,5.5,5.5,60,0,FALSE,FALSE,
SH20251013_1737,2025,10,13,749,ケサブ,09:00,17:00,09:00,17:02,7.0,7.0,60,2,FALSE,FALSE,
SH20251014_1738,2025,10,14,748,Tipsy Tiger,17:00,23:30,17:00,23:39,5.5,5.7,60,9,FALSE,FALSE,
SH20251014_1739,2025,10,14,749,ケサブ,09:00,18:00,09:00,18:08,8.0,8.1,60,8,FALSE,FALSE,
SH20251015_1740,2025,10,15,748,Tipsy Tiger,09:00,16:00,09:00,16:05,6.0,6.1,60,5,FALSE,FALSE,
SH20251015_1741,2025,10,15,748,Tipsy Tiger,17:00,23:30,17:00,23:26,5.5,5.4,60,0,FALSE,FALSE,
SH20251015_1742,2025,10,15,749,ケサブ,09:00,18:00,09:00,18:06,8.0,8.1,60,6,FALSE,FALSE,
SH20251015_1743,2025,10,15,750,加藤智津子,15:00,23:30,15:00,23:39,7.5,7.7,60,9,FALSE,FALSE,
SH20251016_1744,2025,10,16,749,ケサブ,09:00,23:00,09:00,22:57,13.0,12.9,60,0,FALSE,FALSE,
SH20251017_1745,2025,10,17,748,Tipsy Tiger,09:00,23:30,09:00,23:26,13.5,13.4,60,0,FALSE,FALSE,
SH20251018_1746,2025,10,18,748,Tipsy Tiger,17:00,23:30,17:00,23:28,5.5,5.5,60,0,FALSE,FALSE,
SH20251018_1747,2025,10,18,749,ケサブ,09:00,18:00,09:00,18:01,8.0,8.0,60,1,FALSE,FALSE,
SH20251018_1748,2025,10,18,750,加藤智津子,15:00,23:30,15:00,23:28,7.5,7.5,60,0,FALSE,FALSE,
SH20251019_1749,2025,10,19,748,Tipsy Tiger,09:00,23:30,09:00,23:40,13.5,13.7,60,10,FALSE,FALSE,
SH20251020_1750,2025,10,20,748,Tipsy Tiger,17:00,23:30,17:00,23:26,5.5,5.4,60,0,FALSE,FALSE,
SH20251020_1751,2025,10,20,749,ケサブ,09:00,18:00,09:00,18:03,8.0,8.1,60,3,FALSE,FALSE,
SH20251021_1752,2025,10,21,748,Tipsy Tiger,17:00,23:30,17:00,23:28,5.5,5.5,60,0,FALSE,FALSE,
SH20251021_1753,2025,10,21,749,ケサブ,09:00,18:00,09:00,18:08,8.0,8.1,60,8,FALSE,FALSE,
SH20251022_1754,2025,10,22,748,Tipsy Tiger,09:00,16:00,09:00,16:08,6.0,6.1,60,8,FALSE,FALSE,
SH20251022_1755,2025,10,22,748,Tipsy Tiger,17:00,23:30,17:00,23:40,5.5,5.7,60,10,FALSE,FALSE,
SH20251022_1756,2025,10,22,749,ケサブ,09:00,18:00,09:00,18:00,8.0,8.0,60,0,FALSE,FALSE,
SH20251022_1757,2025,10,22,750,加藤智津子,17:00,23:30,17:00,23:37,5.5,5.6,60,7,FALSE,FALSE,
SH20251023_1758,2025,10,23,749,ケサブ,09:00,23:00,09:00,23:02,13.0,13.0,60,2,FALSE,FALSE,
SH20251024_1759,2025,10,24,748,Tipsy Tiger,09:00,23:30,09:00,23:32,13.5,13.5,60,2,FALSE,FALSE,
SH20251025_1760,2025,10,25,748,Tipsy Tiger,17:00,23:30,17:00,23:36,5.5,5.6,60,6,FALSE,FALSE,
SH20251025_1761,2025,10,25,749,ケサブ,09:00,18:00,09:00,17:59,8.0,8.0,60,0,FALSE,FALSE,
SH20251025_1762,2025,10,25,750,加藤智津子,15:00,23:30,15:00,23:26,7.5,7.4,60,0,FALSE,FALSE,
SH20251026_1763,2025,10,26,748,Tipsy Tiger,09:00,23:30,09:00,23:26,13.5,13.4,60,0,FALSE,FALSE,
SH20251027_1764,2025,10,27,748,Tipsy Tiger,17:00,23:30,17:00,23:33,5.5,5.5,60,3,FALSE,FALSE,
SH20251027_1765,2025,10,27,749,ケサブ,09:00,18:00,09:00,18:02,8.0,8.0,60,2,FALSE,FALSE,
SH20251028_1766,2025,10,28,748,Tipsy Tiger,09:00,16:00,09:00,16:03,6.0,6.0,60,3,FALSE,FALSE,
SH20251028_1767,2025,10,28,748,Tipsy Tiger,17:00,23:30,17:00,23:35,5.5,5.6,60,5,FALSE,FALSE,
SH20251028_1768,2025,10,28,749,ケサブ,09:00,18:00,09:00,17:58,8.0,8.0,60,0,FALSE,FALSE,
SH20251029_1769,2025,10,29,749,ケサブ,09:00,18:00,09:00,17:55,8.0,7.9,60,0,FALSE,FALSE,
SH20251029_1770,2025,10,29,750,加藤智津子,17:00,23:30,17:00,23:36,5.5,5.6,60,6,FALSE,FALSE,
SH20251030_1771,2025,10,30,749,ケサブ,09:00,23:00,09:00,22:57,13.0,12.9,60,0,FALSE,FALSE,
SH20251031_1772,2025,10,31,748,Tipsy Tiger,09:00,23:30,09:00,23:32,13.5,13.5,60,2,FALSE,FALSE,
SH20251101_1773,2025,11,1,762,自由ヶ丘,09:00,23:30,09:00,23:37,13.5,13.6,60,7,FALSE,FALSE,
SH20251101_1774,2025,11,1,763,武根太一,09:00,23:30,09:00,23:30,13.5,13.4,60,0,FALSE,TRUE,早退
SH20251101_1775,2025,11,1,764,サー,09:00,23:30,09:00,23:37,13.5,13.6,60,7,FALSE,FALSE,
SH20251101_1776,2025,11,1,745,秋元梢,09:00,23:00,09:00,22:58,13.0,13.0,60,0,FALSE,FALSE,
SH20251101_1777,2025,11,1,751,篠原喬人,16:00,23:00,16:00,23:00,6.0,6.0,60,0,FALSE,FALSE,
SH20251101_1778,2025,11,1,781,グエン,10:00,16:00,10:00,16:09,5.0,5.2,60,9,FALSE,FALSE,
SH20251102_1779,2025,11,2,762,自由ヶ丘,09:00,23:30,09:00,23:30,13.5,13.5,60,0,FALSE,FALSE,
SH20251102_1780,2025,11,2,763,武根太一,09:00,23:30,09:00,23:29,13.5,13.5,60,0,FALSE,FALSE,
SH20251102_1781,2025,11,2,764,サー,09:00,23:30,09:00,23:34,13.5,13.6,60,4,FALSE,FALSE,
SH20251102_1782,2025,11,2,745,秋元梢,09:00,23:00,09:00,23:02,13.0,13.0,60,2,FALSE,FALSE,
SH20251102_1783,2025,11,2,751,篠原喬人,16:00,23:00,16:00,22:59,6.0,6.0,60,0,FALSE,FALSE,
SH20251102_1784,2025,11,2,768,藤井杉子,10:00,16:00,10:00,16:00,5.0,5.0,60,0,FALSE,FALSE,
SH20251102_1785,2025,11,2,781,グエン,09:00,20:30,09:00,20:40,10.5,10.7,60,10,FALSE,FALSE,
SH20251103_1786,2025,11,3,762,自由ヶ丘,09:00,23:30,09:00,23:40,13.5,13.7,60,10,FALSE,FALSE,
SH20251103_1787,2025,11,3,763,武根太一,09:00,23:30,09:00,23:30,13.5,13.5,60,0,FALSE,FALSE,
SH20251103_1788,2025,11,3,764,サー,09:00,23:30,08:56,23:26,13.5,13.4,60,0,TRUE,FALSE,遅刻
SH20251103_1789,2025,11,3,745,秋元梢,09:00,23:00,09:00,23:03,13.0,13.1,60,3,FALSE,FALSE,
SH20251103_1790,2025,11,3,751,篠原喬人,11:00,15:00,11:00,15:04,4.0,4.1,0,4,FALSE,FALSE,
SH20251103_1791,2025,11,3,780,甲木由紀,16:00,23:00,16:00,23:04,6.0,6.1,60,4,FALSE,FALSE,
SH20251103_1792,2025,11,3,781,グエン,16:00,23:30,16:00,23:30,6.5,6.5,60,0,FALSE,FALSE,
SH20251104_1793,2025,11,4,764,サー,09:00,23:30,09:00,23:36,13.5,13.6,60,6,FALSE,FALSE,
SH20251104_1794,2025,11,4,781,グエン,11:00,20:30,11:00,20:26,8.5,8.4,60,0,FALSE,FALSE,
SH20251105_1795,2025,11,5,762,自由ヶ丘,09:00,23:30,09:00,23:35,13.5,13.6,60,5,FALSE,FALSE,
SH20251106_1796,2025,11,6,763,武根太一,09:00,23:30,09:00,23:28,13.5,13.5,60,0,FALSE,FALSE,
SH20251106_1797,2025,11,6,764,サー,09:00,23:30,09:00,23:31,13.5,13.5,60,1,FALSE,FALSE,
SH20251106_1798,2025,11,6,745,秋元梢,09:00,23:00,09:00,23:02,13.0,13.0,60,2,FALSE,FALSE,
SH20251106_1799,2025,11,6,780,甲木由紀,16:00,23:00,16:00,23:01,6.0,6.0,60,1,FALSE,FALSE,
SH20251106_1800,2025,11,6,781,グエン,17:00,23:30,17:00,23:32,5.5,5.5,60,2,FALSE,FALSE,
SH20251107_1801,2025,11,7,762,自由ヶ丘,09:00,23:30,09:00,23:30,13.5,13.5,60,0,FALSE,FALSE,
SH20251107_1802,2025,11,7,763,武根太一,09:00,23:30,09:00,23:26,13.5,13.4,60,0,FALSE,FALSE,
SH20251107_1803,2025,11,7,764,サー,09:00,23:30,09:00,23:30,13.5,13.5,60,0,FALSE,FALSE,
SH20251107_1804,2025,11,7,745,秋元梢,09:00,23:00,09:00,23:05,13.0,13.1,60,5,FALSE,FALSE,
SH20251107_1805,2025,11,7,765,本村めい,17:00,22:00,17:00,22:05,5.0,5.1,0,5,FALSE,FALSE,
SH20251107_1806,2025,11,7,767,吉田知世,09:00,18:00,09:00,18:10,8.0,8.2,60,10,FALSE,FALSE,
SH20251107_1807,2025,11,7,781,グエン,11:00,20:30,11:00,20:31,8.5,8.5,60,1,FALSE,FALSE,
SH20251108_1808,2025,11,8,762,自由ヶ丘,09:00,23:30,09:00,23:29,13.5,13.5,60,0,FALSE,FALSE,
SH20251108_1809,2025,11,8,763,武根太一,09:00,23:30,09:00,23:37,13.5,13.6,60,7,FALSE,FALSE,
SH20251108_1810,2025,11,8,764,サー,09:00,23:30,09:00,23:31,13.5,13.5,60,1,FALSE,FALSE,
SH20251108_1811,2025,11,8,745,秋元梢,09:00,23:00,09:00,23:03,13.0,13.1,60,3,FALSE,FALSE,
SH20251108_1812,2025,11,8,751,篠原喬人,16:00,23:00,15:55,22:55,6.0,5.9,60,0,TRUE,FALSE,遅刻
SH20251108_1813,2025,11,8,768,藤井杉子,10:00,16:00,10:00,16:03,5.0,5.0,60,3,FALSE,FALSE,
SH20251108_1814,2025,11,8,781,グエン,09:00,20:30,09:00,20:29,10.5,10.5,60,0,FALSE,FALSE,
SH20251109_1815,2025,11,9,762,自由ヶ丘,09:00,23:30,09:00,23:40,13.5,13.7,60,10,FALSE,FALSE,
SH20251109_1816,2025,11,9,763,武根太一,09:00,23:30,09:00,23:30,13.5,13.5,60,0,FALSE,FALSE,
SH20251109_1817,2025,11,9,764,サー,09:00,23:30,09:00,23:30,13.5,13.5,60,0,FALSE,FALSE,
SH20251109_1818,2025,11,9,745,秋元梢,09:00,23:00,09:00,23:01,13.0,13.0,60,1,FALSE,FALSE,
SH20251109_1819,2025,11,9,751,篠原喬人,11:00,23:00,11:00,23:10,11.0,11.2,60,10,FALSE,FALSE,
SH20251109_1820,2025,11,9,768,藤井杉子,10:00,16:00,10:00,15:58,5.0,5.0,60,0,FALSE,FALSE,
SH20251110_1821,2025,11,10,762,自由ヶ丘,09:00,23:30,09:00,23:40,13.5,13.7,60,10,FALSE,FALSE,
SH20251110_1822,2025,11,10,763,武根太一,09:00,23:30,09:00,23:37,13.5,13.6,60,7,FALSE,FALSE,
SH20251110_1823,2025,11,10,764,サー,09:00,23:30,09:00,23:40,13.5,13.7,60,10,FALSE,FALSE,
SH20251110_1824,2025,11,10,745,秋元梢,09:00,16:00,09:00,15:55,6.0,5.9,60,0,FALSE,FALSE,
SH20251110_1825,2025,11,10,767,吉田知世,09:00,18:00,09:00,18:05,8.0,8.1,60,5,FALSE,FALSE,
SH20251110_1826,2025,11,10,780,甲木由紀,16:00,23:00,16:00,23:00,6.0,6.0,60,0,FALSE,FALSE,
SH20251110_1827,2025,11,10,781,グエン,17:00,23:30,17:00,23:30,5.5,5.5,60,0,FALSE,FALSE,
SH20251111_1828,2025,11,11,781,グエン,09:00,15:00,09:00,15:08,5.0,5.1,60,8,FALSE,FALSE,
SH20251111_1829,2025,11,11,781,グエン,17:00,23:30,17:00,23:33,5.5,5.5,60,3,FALSE,FALSE,
SH20251112_1830,2025,11,12,745,秋元梢,09:00,23:00,09:00,22:58,13.0,13.0,60,0,FALSE,FALSE,
SH20251113_1831,2025,11,13,762,自由ヶ丘,09:00,23:30,09:00,23:39,13.5,13.7,60,9,FALSE,FALSE,
SH20251113_1832,2025,11,13,763,武根太一,09:00,23:30,09:00,23:26,13.5,13.4,60,0,FALSE,FALSE,
SH20251113_1833,2025,11,13,764,サー,09:00,23:30,09:00,23:40,13.5,13.7,60,10,FALSE,FALSE,
SH20251113_1834,2025,11,13,745,秋元梢,09:00,23:00,09:00,23:06,13.0,13.1,60,6,FALSE,FALSE,
SH20251113_1835,2025,11,13,771,松本佳奈,10:00,16:00,10:00,15:55,5.0,4.9,60,0,FALSE,FALSE,
SH20251113_1836,2025,11,13,780,甲木由紀,16:00,23:00,16:00,23:10,6.0,6.2,60,10,FALSE,FALSE,
SH20251113_1837,2025,11,13,781,グエン,09:00,20:30,09:00,20:37,10.5,10.6,60,7,FALSE,FALSE,
SH20251114_1838,2025,11,14,762,自由ヶ丘,09:00,23:30,09:00,23:29,13.5,13.5,60,0,FALSE,FALSE,
SH20251114_1839,2025,11,14,763,武根太一,09:00,23:30,09:00,23:40,13.5,13.7,60,10,FALSE,FALSE,
SH20251114_1840,2025,11,14,764,サー,09:00,23:30,09:00,23:25,13.5,13.4,60,0,FALSE,FALSE,
SH20251114_1841,2025,11,14,745,秋元梢,09:00,16:00,09:00,15:58,6.0,6.0,60,0,FALSE,FALSE,
SH20251114_1842,2025,11,14,765,本村めい,17:00,22:00,16:55,21:55,5.0,4.9,0,0,TRUE,FALSE,遅刻
SH20251114_1843,2025,11,14,767,吉田知世,09:00,18:00,09:00,17:58,8.0,8.0,60,0,FALSE,FALSE,
SH20251114_1844,2025,11,14,781,グエン,09:00,20:30,09:00,20:26,10.5,10.4,60,0,FALSE,FALSE,
SH20251115_1845,2025,11,15,762,自由ヶ丘,09:00,23:30,09:00,23:26,13.5,13.4,60,0,FALSE,FALSE,
SH20251115_1846,2025,11,15,763,武根太一,09:00,23:30,09:00,23:35,13.5,13.6,60,5,FALSE,FALSE,
SH20251115_1847,2025,11,15,764,サー,09:00,23:30,09:00,23:38,13.5,13.6,60,8,FALSE,FALSE,
SH20251115_1848,2025,11,15,745,秋元梢,09:00,23:00,09:00,22:56,13.0,12.9,60,0,FALSE,FALSE,
SH20251115_1849,2025,11,15,751,篠原喬人,16:00,23:00,16:00,23:03,6.0,6.0,60,3,FALSE,FALSE,
SH20251115_1850,2025,11,15,781,グエン,09:00,16:00,09:00,15:57,6.0,6.0,60,0,FALSE,FALSE,
SH20251116_1851,2025,11,16,762,自由ヶ丘,09:00,23:30,09:00,23:29,13.5,13.5,60,0,FALSE,FALSE,
SH20251116_1852,2025,11,16,763,武根太一,09:00,23:30,09:00,23:32,13.5,13.5,60,2,FALSE,FALSE,
SH20251116_1853,2025,11,16,764,サー,09:00,23:30,09:00,23:35,13.5,13.6,60,5,FALSE,FALSE,
SH20251116_1854,2025,11,16,751,篠原喬人,11:00,23:00,11:00,22:58,11.0,11.0,60,0,FALSE,FALSE,
SH20251116_1855,2025,11,16,768,藤井杉子,10:00,16:00,10:00,16:03,5.0,5.0,60,3,FALSE,FALSE,
SH20251116_1856,2025,11,16,781,グエン,09:00,17:00,08:55,16:55,7.0,6.9,60,0,TRUE,FALSE,遅刻
SH20251117_1857,2025,11,17,762,自由ヶ丘,09:00,23:30,09:00,23:35,13.5,13.6,60,5,FALSE,FALSE,
SH20251117_1858,2025,11,17,763,武根太一,09:00,23:30,09:00,23:28,13.5,13.5,60,0,FALSE,FALSE,
SH20251117_1859,2025,11,17,764,サー,09:00,23:30,09:00,23:33,13.5,13.6,60,3,FALSE,FALSE,
SH20251117_1860,2025,11,17,745,秋元梢,09:00,16:00,09:00,15:56,6.0,5.9,60,0,FALSE,FALSE,
SH20251117_1861,2025,11,17,767,吉田知世,09:00,18:00,09:00,18:03,8.0,8.1,60,3,FALSE,FALSE,
SH20251117_1862,2025,11,17,780,甲木由紀,16:00,23:00,16:00,23:06,6.0,6.1,60,6,FALSE,FALSE,
SH20251117_1863,2025,11,17,781,グエン,11:00,20:30,11:00,20:27,8.5,8.4,60,0,FALSE,FALSE,
SH20251118_1864,2025,11,18,781,グエン,09:00,15:00,09:00,15:01,5.0,5.0,60,1,FALSE,FALSE,
SH20251118_1865,2025,11,18,781,グエン,17:00,23:30,17:00,23:25,5.5,5.4,60,0,FALSE,FALSE,
SH20251120_1866,2025,11,20,762,自由ヶ丘,09:00,23:30,09:00,23:38,13.5,13.6,60,8,FALSE,FALSE,
SH20251120_1867,2025,11,20,763,武根太一,09:00,23:30,09:00,23:28,13.5,13.5,60,0,FALSE,FALSE,
SH20251120_1868,2025,11,20,764,サー,09:00,23:30,09:00,23:35,13.5,13.6,60,5,FALSE,FALSE,
SH20251120_1869,2025,11,20,745,秋元梢,16:00,23:00,16:00,23:02,6.0,6.0,60,2,FALSE,FALSE,
SH20251120_1870,2025,11,20,771,松本佳奈,10:00,23:00,10:00,22:59,12.0,12.0,60,0,FALSE,FALSE,
SH20251120_1871,2025,11,20,780,甲木由紀,16:00,23:00,16:00,22:59,6.0,6.0,60,0,FALSE,FALSE,
SH20251121_1872,2025,11,21,762,自由ヶ丘,09:00,23:30,09:00,23:30,13.5,13.5,60,0,FALSE,FALSE,
SH20251121_1873,2025,11,21,763,武根太一,09:00,23:30,09:00,23:30,13.5,13.5,60,0,FALSE,FALSE,
SH20251121_1874,2025,11,21,764,サー,09:00,23:30,09:00,23:34,13.5,13.6,60,4,FALSE,FALSE,
SH20251121_1875,2025,11,21,745,秋元梢,09:00,23:00,09:00,23:02,13.0,13.0,60,2,FALSE,FALSE,
SH20251121_1876,2025,11,21,765,本村めい,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20251121_1877,2025,11,21,767,吉田知世,09:00,18:00,09:00,18:02,8.0,8.0,60,2,FALSE,FALSE,
SH20251122_1878,2025,11,22,762,自由ヶ丘,09:00,23:30,09:00,23:32,13.5,13.5,60,2,FALSE,FALSE,
SH20251122_1879,2025,11,22,763,武根太一,09:00,23:30,09:00,23:38,13.5,13.6,60,8,FALSE,FALSE,
SH20251122_1880,2025,11,22,764,サー,09:00,23:30,09:00,23:37,13.5,13.6,60,7,FALSE,FALSE,
SH20251122_1881,2025,11,22,745,秋元梢,09:00,23:00,09:00,22:59,13.0,13.0,60,0,FALSE,FALSE,
SH20251122_1882,2025,11,22,768,藤井杉子,10:00,16:00,10:00,15:55,5.0,4.9,60,0,FALSE,FALSE,
SH20251122_1883,2025,11,22,781,グエン,16:00,23:00,16:00,23:03,6.0,6.0,60,3,FALSE,FALSE,
SH20251123_1884,2025,11,23,762,自由ヶ丘,09:00,23:30,09:00,23:26,13.5,13.4,60,0,FALSE,FALSE,
SH20251123_1885,2025,11,23,763,武根太一,09:00,23:30,09:00,23:37,13.5,13.6,60,7,FALSE,FALSE,
